subjectID,trial_index,rt,response,prompt,color_rgb,color_index,Age,Gender
0gtm10s7uk,46,2013.3,-196,celery,#72005e,17,31,Male
0gtm10s7uk,47,2007,-68,celery,#83764c,42,31,Male
0gtm10s7uk,48,1674.7,38,celery,#aac510,66,31,Male
0gtm10s7uk,49,1933.4,-200,celery,#600b84,7,31,Male
0gtm10s7uk,50,1761.8,-200,celery,#b62ef2,3,31,Male
0gtm10s7uk,51,2396.3,38,celery,#73cf10,64,31,Male
0gtm10s7uk,52,2063.6,72,celery,#608218,53,31,Male
0gtm10s7uk,53,2132.2,54,celery,#0e8a19,50,31,Male
0gtm10s7uk,54,142317,-161,celery,#ea1d1d,62,31,Male
0gtm10s7uk,55,6244.5,-199,celery,#90689f,15,31,Male
0gtm10s7uk,56,1847.3,-200,celery,#ffffff,28,31,Male
0gtm10s7uk,57,1571.5,-200,celery,#e81a4b,49,31,Male
0gtm10s7uk,58,1942.4,140,celery,#184415,37,31,Male
0gtm10s7uk,59,1225.7,110,celery,#baeaaf,40,31,Male
0gtm10s7uk,60,1127,102,celery,#3efe44,63,31,Male
1htvzmrc4v,9,6845.7,200,no shade,#dddddd,29,43,Fema
1htvzmrc4v,10,5145.4,200,no shade,#d5b811,68,43,Fema
1htvzmrc4v,11,3062.1,-99,no shade,#777777,26,43,Fema
1htvzmrc4v,12,3032.9,-62,no shade,#72005e,17,43,Fema
1htvzmrc4v,13,5234.6,200,no shade,#d0e942,67,43,Fema
1htvzmrc4v,14,3733.7,-43,no shade,#b9b9b9,27,43,Fema
1htvzmrc4v,15,3919.7,-68,no shade,#3b8378,21,43,Fema
1htvzmrc4v,16,3200.3,163,no shade,#f7db7c,58,43,Fema
1htvzmrc4v,17,7052.4,22,no shade,#0e8a19,50,43,Fema
1htvzmrc4v,18,7631.6,61,no shade,#600b84,7,43,Fema
1htvzmrc4v,19,4680.8,-200,no shade,#3b3b3b,25,43,Fema
1htvzmrc4v,20,6198.7,12,no shade,#fba714,70,43,Fema
1htvzmrc4v,22,7656.8,107,a lot of shade,#72005e,17,43,Fema
1htvzmrc4v,23,3874.4,-68,a lot of shade,#fba714,70,43,Fema
1htvzmrc4v,24,3434.2,34,a lot of shade,#777777,26,43,Fema
1htvzmrc4v,25,3504.6,-138,a lot of shade,#dddddd,29,43,Fema
1htvzmrc4v,26,3915.9,-61,a lot of shade,#b9b9b9,27,43,Fema
1htvzmrc4v,27,3041.1,-23,a lot of shade,#3b8378,21,43,Fema
1htvzmrc4v,28,3772.4,-32,a lot of shade,#600b84,7,43,Fema
1htvzmrc4v,29,3191.5,-200,a lot of shade,#d0e942,67,43,Fema
1htvzmrc4v,30,4636.2,-200,a lot of shade,#f7db7c,58,43,Fema
1htvzmrc4v,31,2384.5,-143,a lot of shade,#d5b811,68,43,Fema
1htvzmrc4v,32,3409.5,-25,a lot of shade,#0e8a19,50,43,Fema
1htvzmrc4v,33,2651.8,152,a lot of shade,#3b3b3b,25,43,Fema
1htvzmrc4v,37,6263.7,-200,celery,#90689f,15,43,Fema
1htvzmrc4v,38,2436.6,103,celery,#9af443,65,43,Fema
1htvzmrc4v,39,3055,-200,celery,#c8e97d,55,43,Fema
1htvzmrc4v,40,2736.6,-200,celery,#b62ef2,3,43,Fema
1htvzmrc4v,41,3528.9,-184,celery,#baeaaf,40,43,Fema
1htvzmrc4v,42,3008.7,-200,celery,#ffffff,28,43,Fema
1htvzmrc4v,43,5218,-200,celery,#83764c,42,43,Fema
1htvzmrc4v,44,5324.5,-200,celery,#443b14,41,43,Fema
1htvzmrc4v,45,3531.8,-200,celery,#600b84,7,43,Fema
1htvzmrc4v,46,3428.7,-39,celery,#0e8a19,50,43,Fema
1htvzmrc4v,47,3150.5,-200,celery,#d0e942,67,43,Fema
1htvzmrc4v,48,2793.8,-200,celery,#e81a4b,49,43,Fema
1htvzmrc4v,49,2806.2,-200,celery,#72005e,17,43,Fema
1htvzmrc4v,50,4387.4,-35,celery,#184415,37,43,Fema
1htvzmrc4v,51,3756.6,-200,celery,#4bcf8e,35,43,Fema
1htvzmrc4v,52,3280.5,30,celery,#3efe44,63,43,Fema
1htvzmrc4v,53,2707.1,-200,celery,#aac510,66,43,Fema
1htvzmrc4v,54,3344.4,88,celery,#67cf5c,51,43,Fema
1htvzmrc4v,55,2636.9,-200,celery,#73f5b0,36,43,Fema
1htvzmrc4v,56,4949,-200,celery,#96c58c,39,43,Fema
1htvzmrc4v,57,3025.5,-200,celery,#ea1d1d,62,43,Fema
1htvzmrc4v,58,3984.4,96,celery,#608218,53,43,Fema
1htvzmrc4v,59,3312.1,82,celery,#a3c55b,54,43,Fema
1htvzmrc4v,60,3720.2,92,celery,#73cf10,64,43,Fema
2x3g7udg41,9,3705.1,-89,no shade,#fba714,70,28,fema
2x3g7udg41,10,2250.3,-117,no shade,#d5b811,68,28,fema
2x3g7udg41,11,2630.3,-200,no shade,#dddddd,29,28,fema
2x3g7udg41,12,3189.6,-177,no shade,#777777,26,28,fema
2x3g7udg41,13,3054.6,-118,no shade,#f7db7c,58,28,fema
2x3g7udg41,14,2348.8,117,no shade,#600b84,7,28,fema
2x3g7udg41,15,2488.5,-84,no shade,#d0e942,67,28,fema
2x3g7udg41,16,2441.8,-27,no shade,#3b3b3b,25,28,fema
2x3g7udg41,17,2915.3,155,no shade,#0e8a19,50,28,fema
2x3g7udg41,18,2121.1,200,no shade,#72005e,17,28,fema
2x3g7udg41,19,2532.6,-167,no shade,#b9b9b9,27,28,fema
2x3g7udg41,20,7363.7,34,no shade,#3b8378,21,28,fema
2x3g7udg41,22,9615,34,a lot of shade,#d5b811,68,28,fema
2x3g7udg41,23,2033.9,-121,a lot of shade,#d0e942,67,28,fema
2x3g7udg41,24,2316.7,-162,a lot of shade,#777777,26,28,fema
2x3g7udg41,25,1862.2,98,a lot of shade,#600b84,7,28,fema
2x3g7udg41,26,1643.6,-126,a lot of shade,#dddddd,29,28,fema
2x3g7udg41,27,1751.6,24,a lot of shade,#fba714,70,28,fema
2x3g7udg41,28,9730.7,80,a lot of shade,#3b3b3b,25,28,fema
2x3g7udg41,29,2383.7,124,a lot of shade,#72005e,17,28,fema
2x3g7udg41,30,5567.3,-148,a lot of shade,#f7db7c,58,28,fema
2x3g7udg41,31,2309.1,64,a lot of shade,#3b8378,21,28,fema
2x3g7udg41,32,2204.6,139,a lot of shade,#0e8a19,50,28,fema
2x3g7udg41,33,2139.8,-200,a lot of shade,#b9b9b9,27,28,fema
2x3g7udg41,37,2702.4,21,celery,#c8e97d,55,28,fema
2x3g7udg41,38,1757.6,-49,celery,#d0e942,67,28,fema
2x3g7udg41,39,1751.8,-58,celery,#443b14,41,28,fema
2x3g7udg41,40,1784.4,-147,celery,#ffffff,28,28,fema
2x3g7udg41,41,1721.1,-200,celery,#90689f,15,28,fema
2x3g7udg41,42,2343.1,-170,celery,#83764c,42,28,fema
2x3g7udg41,43,2109.1,65,celery,#4bcf8e,35,28,fema
2x3g7udg41,44,2742.8,180,celery,#3efe44,63,28,fema
2x3g7udg41,45,2428.1,153,celery,#a3c55b,54,28,fema
2x3g7udg41,46,2016.9,-200,celery,#ea1d1d,62,28,fema
2x3g7udg41,47,2312.2,129,celery,#9af443,65,28,fema
2x3g7udg41,48,1883.3,48,celery,#608218,53,28,fema
2x3g7udg41,49,1794.1,-200,celery,#600b84,7,28,fema
2x3g7udg41,50,1797.4,27,celery,#184415,37,28,fema
2x3g7udg41,51,1929.5,72,celery,#0e8a19,50,28,fema
2x3g7udg41,52,2002.6,-200,celery,#e81a4b,49,28,fema
2x3g7udg41,53,2342.4,53,celery,#73cf10,64,28,fema
2x3g7udg41,54,3594.1,-19,celery,#73f5b0,36,28,fema
2x3g7udg41,55,3392.3,-200,celery,#72005e,17,28,fema
2x3g7udg41,56,4946.7,40,celery,#baeaaf,40,28,fema
2x3g7udg41,57,2461.1,75,celery,#67cf5c,51,28,fema
2x3g7udg41,58,1947.4,-200,celery,#b62ef2,3,28,fema
2x3g7udg41,59,2037.7,58,celery,#aac510,66,28,fema
2x3g7udg41,60,1732.7,25,celery,#96c58c,39,28,fema
51n786b02x,9,3385.3,-85,a lot of shade,#fba714,70,28,male
51n786b02x,10,2258.6,-200,a lot of shade,#b9b9b9,27,28,male
51n786b02x,11,2953.4,-58,a lot of shade,#3b8378,21,28,male
51n786b02x,12,1765.6,86,a lot of shade,#600b84,7,28,male
51n786b02x,13,2898.5,-121,a lot of shade,#d5b811,68,28,male
51n786b02x,14,2385.8,-164,a lot of shade,#777777,26,28,male
51n786b02x,15,3117.8,-152,a lot of shade,#0e8a19,50,28,male
51n786b02x,16,1880.9,172,a lot of shade,#3b3b3b,25,28,male
51n786b02x,17,2531.8,-108,a lot of shade,#f7db7c,58,28,male
51n786b02x,18,12299,-155,a lot of shade,#dddddd,29,28,male
51n786b02x,19,4423.2,91,a lot of shade,#72005e,17,28,male
51n786b02x,20,2419.9,-69,a lot of shade,#d0e942,67,28,male
51n786b02x,22,3567.8,132,no shade,#dddddd,29,28,male
51n786b02x,23,2500.9,-160,no shade,#3b3b3b,25,28,male
51n786b02x,24,1915.5,69,no shade,#f7db7c,58,28,male
51n786b02x,25,2281.9,-65,no shade,#0e8a19,50,28,male
51n786b02x,26,2318.4,15,no shade,#d5b811,68,28,male
51n786b02x,27,8271.9,161,no shade,#b9b9b9,27,28,male
51n786b02x,28,3027.1,-128,no shade,#72005e,17,28,male
51n786b02x,29,2943,-87,no shade,#d0e942,67,28,male
51n786b02x,30,3014.7,-21,no shade,#777777,26,28,male
51n786b02x,31,5555.3,-122,no shade,#600b84,7,28,male
51n786b02x,32,1940.1,-65,no shade,#3b8378,21,28,male
51n786b02x,33,1780.1,-26,no shade,#fba714,70,28,male
51n786b02x,37,1992.1,-200,celery,#72005e,17,28,male
51n786b02x,38,2586.7,-37,celery,#baeaaf,40,28,male
51n786b02x,39,2335.7,-175,celery,#d0e942,67,28,male
51n786b02x,40,2193.8,-107,celery,#4bcf8e,35,28,male
51n786b02x,41,1631.1,46,celery,#73cf10,64,28,male
51n786b02x,42,1996.9,-153,celery,#443b14,41,28,male
51n786b02x,43,2240.3,-75,celery,#aac510,66,28,male
51n786b02x,44,2000.9,-200,celery,#90689f,15,28,male
51n786b02x,45,4308.9,-200,celery,#e81a4b,49,28,male
51n786b02x,46,1759.1,-200,celery,#ea1d1d,62,28,male
51n786b02x,47,1922.1,90,celery,#0e8a19,50,28,male
51n786b02x,48,1765.3,-120,celery,#83764c,42,28,male
51n786b02x,49,3017.5,45,celery,#67cf5c,51,28,male
51n786b02x,50,3397.4,-50,celery,#c8e97d,55,28,male
51n786b02x,51,2205.2,66,celery,#184415,37,28,male
51n786b02x,52,3487.8,-200,celery,#ffffff,28,28,male
51n786b02x,53,3479,-34,celery,#96c58c,39,28,male
51n786b02x,54,2943.7,-57,celery,#608218,53,28,male
51n786b02x,55,2252.7,-142,celery,#73f5b0,36,28,male
51n786b02x,56,3310.5,-83,celery,#a3c55b,54,28,male
51n786b02x,57,1974.9,-200,celery,#b62ef2,3,28,male
51n786b02x,58,1481.8,-200,celery,#600b84,7,28,male
51n786b02x,59,4659.9,108,celery,#3efe44,63,28,male
51n786b02x,60,34326,58,celery,#9af443,65,28,male
5jgvnzs7vp,9,14006.2,100,no shade,#d5b811,68,46,Fema
5jgvnzs7vp,10,7756.7,-113,no shade,#3b8378,21,46,Fema
5jgvnzs7vp,11,7582.7,-200,no shade,#600b84,7,46,Fema
5jgvnzs7vp,12,7001.9,-200,no shade,#d0e942,67,46,Fema
5jgvnzs7vp,13,5628.8,-200,no shade,#fba714,70,46,Fema
5jgvnzs7vp,14,7274.9,200,no shade,#b9b9b9,27,46,Fema
5jgvnzs7vp,15,3226.6,200,no shade,#dddddd,29,46,Fema
5jgvnzs7vp,16,3632.6,-200,no shade,#0e8a19,50,46,Fema
5jgvnzs7vp,17,3445.8,200,no shade,#3b3b3b,25,46,Fema
5jgvnzs7vp,18,3827.4,-200,no shade,#72005e,17,46,Fema
5jgvnzs7vp,19,3591.2,100,no shade,#f7db7c,58,46,Fema
5jgvnzs7vp,20,7982.5,200,no shade,#777777,26,46,Fema
5jgvnzs7vp,22,3460.9,200,a lot of shade,#fba714,70,46,Fema
5jgvnzs7vp,23,3883.9,-200,a lot of shade,#3b3b3b,25,46,Fema
5jgvnzs7vp,24,5683,-200,a lot of shade,#777777,26,46,Fema
5jgvnzs7vp,25,3280.2,200,a lot of shade,#3b8378,21,46,Fema
5jgvnzs7vp,26,2761.3,200,a lot of shade,#600b84,7,46,Fema
5jgvnzs7vp,27,2839.1,-200,a lot of shade,#dddddd,29,46,Fema
5jgvnzs7vp,28,3249.4,-200,a lot of shade,#b9b9b9,27,46,Fema
5jgvnzs7vp,29,2775.8,200,a lot of shade,#d0e942,67,46,Fema
5jgvnzs7vp,30,3378.3,200,a lot of shade,#d5b811,68,46,Fema
5jgvnzs7vp,31,5304.5,109,a lot of shade,#f7db7c,58,46,Fema
5jgvnzs7vp,32,3012,135,a lot of shade,#0e8a19,50,46,Fema
5jgvnzs7vp,33,2682.8,200,a lot of shade,#72005e,17,46,Fema
5jgvnzs7vp,37,3613.2,200,celery,#baeaaf,40,46,Fema
5jgvnzs7vp,38,2357.3,-200,celery,#83764c,42,46,Fema
5jgvnzs7vp,39,2344.2,200,celery,#184415,37,46,Fema
5jgvnzs7vp,40,2304.9,200,celery,#a3c55b,54,46,Fema
5jgvnzs7vp,41,2447.2,190,celery,#4bcf8e,35,46,Fema
5jgvnzs7vp,42,2208.6,200,celery,#608218,53,46,Fema
5jgvnzs7vp,43,2189.7,-200,celery,#ea1d1d,62,46,Fema
5jgvnzs7vp,44,2367.5,52,celery,#c8e97d,55,46,Fema
5jgvnzs7vp,45,2336.3,-200,celery,#ffffff,28,46,Fema
5jgvnzs7vp,46,2234.8,200,celery,#73cf10,64,46,Fema
5jgvnzs7vp,47,2329.2,200,celery,#9af443,65,46,Fema
5jgvnzs7vp,48,2106,-200,celery,#b62ef2,3,46,Fema
5jgvnzs7vp,49,2239.4,200,celery,#67cf5c,51,46,Fema
5jgvnzs7vp,50,2319.8,-200,celery,#72005e,17,46,Fema
5jgvnzs7vp,51,2504.3,-200,celery,#aac510,66,46,Fema
5jgvnzs7vp,52,2645.2,200,celery,#3efe44,63,46,Fema
5jgvnzs7vp,53,2466.1,85,celery,#96c58c,39,46,Fema
5jgvnzs7vp,54,2381.6,-200,celery,#600b84,7,46,Fema
5jgvnzs7vp,55,2370.1,-200,celery,#d0e942,67,46,Fema
5jgvnzs7vp,56,3013.5,200,celery,#0e8a19,50,46,Fema
5jgvnzs7vp,57,2886.9,-200,celery,#443b14,41,46,Fema
5jgvnzs7vp,58,2599.5,-200,celery,#e81a4b,49,46,Fema
5jgvnzs7vp,59,2469.6,-200,celery,#90689f,15,46,Fema
5jgvnzs7vp,60,2446.3,-200,celery,#73f5b0,36,46,Fema
6695qukosn,9,6826.9,-194,no shade,#3b3b3b,25,40,fema
6695qukosn,10,3289.6,184,no shade,#d5b811,68,40,fema
6695qukosn,11,3364.9,143,no shade,#fba714,70,40,fema
6695qukosn,12,2490.7,200,no shade,#d0e942,67,40,fema
6695qukosn,13,2352.8,175,no shade,#f7db7c,58,40,fema
6695qukosn,14,5222.6,27,no shade,#3b8378,21,40,fema
6695qukosn,15,3502.8,200,no shade,#b9b9b9,27,40,fema
6695qukosn,16,3041.6,-156,no shade,#777777,26,40,fema
6695qukosn,17,2420.2,-15,no shade,#0e8a19,50,40,fema
6695qukosn,18,2399.6,-18,no shade,#72005e,17,40,fema
6695qukosn,19,2285.2,200,no shade,#dddddd,29,40,fema
6695qukosn,20,4546.6,-45,no shade,#600b84,7,40,fema
6695qukosn,22,3722.7,162,a lot of shade,#777777,26,40,fema
6695qukosn,23,3154.3,22,a lot of shade,#3b8378,21,40,fema
6695qukosn,24,3053.1,-150,a lot of shade,#d0e942,67,40,fema
6695qukosn,25,3680.9,54,a lot of shade,#600b84,7,40,fema
6695qukosn,26,2547.4,33,a lot of shade,#72005e,17,40,fema
6695qukosn,27,2805.9,-143,a lot of shade,#d5b811,68,40,fema
6695qukosn,28,1984,-104,a lot of shade,#fba714,70,40,fema
6695qukosn,29,3018.5,-38,a lot of shade,#0e8a19,50,40,fema
6695qukosn,30,3174.5,200,a lot of shade,#3b3b3b,25,40,fema
6695qukosn,31,5270.4,65,a lot of shade,#b9b9b9,27,40,fema
6695qukosn,32,3389.6,-157,a lot of shade,#dddddd,29,40,fema
6695qukosn,33,2127.6,-195,a lot of shade,#f7db7c,58,40,fema
6695qukosn,37,7142.7,37,celery,#ffffff,28,40,fema
6695qukosn,38,3289.6,-200,celery,#90689f,15,40,fema
6695qukosn,39,6301.6,8,celery,#184415,37,40,fema
6695qukosn,40,2052.2,-184,celery,#72005e,17,40,fema
6695qukosn,41,2490.6,34,celery,#67cf5c,51,40,fema
6695qukosn,42,2690.2,22,celery,#73cf10,64,40,fema
6695qukosn,43,2209.6,84,celery,#96c58c,39,40,fema
6695qukosn,44,2307.7,61,celery,#4bcf8e,35,40,fema
6695qukosn,45,2319.1,81,celery,#608218,53,40,fema
6695qukosn,46,2544.1,-200,celery,#e81a4b,49,40,fema
6695qukosn,47,2423.3,-200,celery,#600b84,7,40,fema
6695qukosn,48,2175,-64,celery,#443b14,41,40,fema
6695qukosn,49,4042.2,-30,celery,#73f5b0,36,40,fema
6695qukosn,50,2016.3,25,celery,#0e8a19,50,40,fema
6695qukosn,51,2140.4,23,celery,#aac510,66,40,fema
6695qukosn,52,5438.6,34,celery,#9af443,65,40,fema
6695qukosn,53,4605.4,68,celery,#a3c55b,54,40,fema
6695qukosn,54,2848.3,59,celery,#c8e97d,55,40,fema
6695qukosn,55,2044.3,-200,celery,#ea1d1d,62,40,fema
6695qukosn,56,1989.2,-200,celery,#b62ef2,3,40,fema
6695qukosn,57,2858.4,80,celery,#baeaaf,40,40,fema
6695qukosn,58,3054,-164,celery,#83764c,42,40,fema
6695qukosn,59,2275.3,29,celery,#3efe44,63,40,fema
6695qukosn,60,2837.2,-42,celery,#d0e942,67,40,fema
6upn2tslgy,9,9223.5,59,a lot of shade,#3b8378,21,23,Fema
6upn2tslgy,10,4883.6,-200,a lot of shade,#dddddd,29,23,Fema
6upn2tslgy,11,2138.5,200,a lot of shade,#3b3b3b,25,23,Fema
6upn2tslgy,12,3465.7,-200,a lot of shade,#d0e942,67,23,Fema
6upn2tslgy,13,2507.7,105,a lot of shade,#600b84,7,23,Fema
6upn2tslgy,14,2729.6,-200,a lot of shade,#f7db7c,58,23,Fema
6upn2tslgy,15,2568.5,150,a lot of shade,#0e8a19,50,23,Fema
6upn2tslgy,16,2720.6,200,a lot of shade,#777777,26,23,Fema
6upn2tslgy,17,2744.6,-200,a lot of shade,#d5b811,68,23,Fema
6upn2tslgy,18,2244.7,46,a lot of shade,#b9b9b9,27,23,Fema
6upn2tslgy,19,2561.6,-84,a lot of shade,#fba714,70,23,Fema
6upn2tslgy,20,2531.6,169,a lot of shade,#72005e,17,23,Fema
6upn2tslgy,22,3261.7,200,no shade,#fba714,70,23,Fema
6upn2tslgy,23,3126.1,-148,no shade,#72005e,17,23,Fema
6upn2tslgy,24,2621.1,-68,no shade,#3b8378,21,23,Fema
6upn2tslgy,25,3081.3,-200,no shade,#3b3b3b,25,23,Fema
6upn2tslgy,26,4109.3,22,no shade,#b9b9b9,27,23,Fema
6upn2tslgy,27,2430.2,200,no shade,#f7db7c,58,23,Fema
6upn2tslgy,28,3353.9,200,no shade,#dddddd,29,23,Fema
6upn2tslgy,29,2905,-190,no shade,#d0e942,67,23,Fema
6upn2tslgy,30,3095.6,-82,no shade,#0e8a19,50,23,Fema
6upn2tslgy,31,2994.2,-147,no shade,#777777,26,23,Fema
6upn2tslgy,32,2461.4,-159,no shade,#600b84,7,23,Fema
6upn2tslgy,33,2765.2,117,no shade,#d5b811,68,23,Fema
6upn2tslgy,37,3015.2,200,celery,#67cf5c,51,23,Fema
6upn2tslgy,38,2491.2,27,celery,#96c58c,39,23,Fema
6upn2tslgy,39,2126,-200,celery,#ea1d1d,62,23,Fema
6upn2tslgy,40,3784.6,41,celery,#ffffff,28,23,Fema
6upn2tslgy,41,2098.2,-200,celery,#72005e,17,23,Fema
6upn2tslgy,42,1655.2,-200,celery,#90689f,15,23,Fema
6upn2tslgy,43,5399.3,7,celery,#aac510,66,23,Fema
6upn2tslgy,44,2633.7,198,celery,#3efe44,63,23,Fema
6upn2tslgy,45,1992.7,-199,celery,#b62ef2,3,23,Fema
6upn2tslgy,46,3157.7,-194,celery,#4bcf8e,35,23,Fema
6upn2tslgy,47,2443.4,124,celery,#73cf10,64,23,Fema
6upn2tslgy,48,2759.3,200,celery,#0e8a19,50,23,Fema
6upn2tslgy,49,2175.8,113,celery,#608218,53,23,Fema
6upn2tslgy,50,2726,21,celery,#443b14,41,23,Fema
6upn2tslgy,51,1992.8,-200,celery,#600b84,7,23,Fema
6upn2tslgy,52,3187.8,199,celery,#9af443,65,23,Fema
6upn2tslgy,53,2452.9,-17,celery,#73f5b0,36,23,Fema
6upn2tslgy,54,3907.2,21,celery,#83764c,42,23,Fema
6upn2tslgy,55,2113.3,-200,celery,#e81a4b,49,23,Fema
6upn2tslgy,56,2069.1,16,celery,#baeaaf,40,23,Fema
6upn2tslgy,57,2604.5,115,celery,#184415,37,23,Fema
6upn2tslgy,58,2220.7,135,celery,#a3c55b,54,23,Fema
6upn2tslgy,59,2191.3,77,celery,#c8e97d,55,23,Fema
6upn2tslgy,60,3102.8,11,celery,#d0e942,67,23,Fema
7mocanqdeq,9,3734,-200,a lot of shade,#dddddd,29,22,male
7mocanqdeq,10,3842.1,63,a lot of shade,#3b8378,21,22,male
7mocanqdeq,11,2279.1,107,a lot of shade,#600b84,7,22,male
7mocanqdeq,12,2243.6,-95,a lot of shade,#f7db7c,58,22,male
7mocanqdeq,13,1928.9,-75,a lot of shade,#d5b811,68,22,male
7mocanqdeq,14,3410.8,66,a lot of shade,#777777,26,22,male
7mocanqdeq,15,2142.2,142,a lot of shade,#3b3b3b,25,22,male
7mocanqdeq,16,4005.3,-53,a lot of shade,#0e8a19,50,22,male
7mocanqdeq,17,3675.2,-46,a lot of shade,#b9b9b9,27,22,male
7mocanqdeq,18,2482,-77,a lot of shade,#fba714,70,22,male
7mocanqdeq,19,1382.6,43,a lot of shade,#72005e,17,22,male
7mocanqdeq,20,2694.1,-61,a lot of shade,#d0e942,67,22,male
7mocanqdeq,22,3409.4,-183,no shade,#3b8378,21,22,male
7mocanqdeq,23,2185.3,-76,no shade,#b9b9b9,27,22,male
7mocanqdeq,24,4837.6,89,no shade,#fba714,70,22,male
7mocanqdeq,25,3898.4,101,no shade,#d0e942,67,22,male
7mocanqdeq,26,3655.9,-124,no shade,#72005e,17,22,male
7mocanqdeq,27,2372.5,21,no shade,#d5b811,68,22,male
7mocanqdeq,28,5585.8,60,no shade,#dddddd,29,22,male
7mocanqdeq,29,2605.5,-81,no shade,#3b3b3b,25,22,male
7mocanqdeq,30,5155.2,-40,no shade,#777777,26,22,male
7mocanqdeq,31,5846.1,29,no shade,#0e8a19,50,22,male
7mocanqdeq,32,5927.8,-42,no shade,#600b84,7,22,male
7mocanqdeq,33,3777.8,136,no shade,#f7db7c,58,22,male
7mocanqdeq,37,3240.7,-200,celery,#600b84,7,22,male
7mocanqdeq,38,2605.6,143,celery,#0e8a19,50,22,male
7mocanqdeq,39,2109.2,45,celery,#aac510,66,22,male
7mocanqdeq,40,1866.8,96,celery,#67cf5c,51,22,male
7mocanqdeq,41,3109.1,-182,celery,#ffffff,28,22,male
7mocanqdeq,42,3927.5,-198,celery,#e81a4b,49,22,male
7mocanqdeq,43,2446.1,16,celery,#c8e97d,55,22,male
7mocanqdeq,44,1748.7,-200,celery,#b62ef2,3,22,male
7mocanqdeq,45,1680.2,-200,celery,#72005e,17,22,male
7mocanqdeq,46,4639.4,89,celery,#9af443,65,22,male
7mocanqdeq,47,3273.8,27,celery,#a3c55b,54,22,male
7mocanqdeq,48,3921.2,-125,celery,#4bcf8e,35,22,male
7mocanqdeq,49,2757.2,-49,celery,#d0e942,67,22,male
7mocanqdeq,50,2235.3,18,celery,#608218,53,22,male
7mocanqdeq,51,3102.1,-69,celery,#184415,37,22,male
7mocanqdeq,52,3860.4,-2,celery,#96c58c,39,22,male
7mocanqdeq,53,2977.7,-132,celery,#baeaaf,40,22,male
7mocanqdeq,54,2091.8,-200,celery,#ea1d1d,62,22,male
7mocanqdeq,55,2844.9,130,celery,#3efe44,63,22,male
7mocanqdeq,56,3708.4,-200,celery,#90689f,15,22,male
7mocanqdeq,57,3817.5,-107,celery,#73f5b0,36,22,male
7mocanqdeq,58,3463.8,-200,celery,#83764c,42,22,male
7mocanqdeq,59,1534.4,-200,celery,#443b14,41,22,male
7mocanqdeq,60,3578,39,celery,#73cf10,64,22,male
842n3g9q94,9,3908,-74,a lot of shade,#dddddd,29,44,male
842n3g9q94,10,2717,-121,a lot of shade,#3b8378,21,44,male
842n3g9q94,11,3456,-71,a lot of shade,#777777,26,44,male
842n3g9q94,12,3808,171,a lot of shade,#3b3b3b,25,44,male
