subjectID,trial_index,rt,response,prompt,color_rgb,concept,color_index,Age,Gender
0fh6j7kvko,66,13774.5,50,no ocean water,#73f5b0,water,36,18,"m"","""
0fh6j7kvko,67,2474.2,200,no ocean water,#a8664b,water,46,18,"m"","""
0fh6j7kvko,68,2030.4,-28,no ocean water,#67cf5c,water,51,18,"m"","""
0fh6j7kvko,69,2079.3,12,no ocean water,#ffffff,water,28,18,"m"","""
0fh6j7kvko,70,4080.7,34,no ocean water,#f7db7c,water,58,18,"m"","""
0fh6j7kvko,71,1973.6,200,no ocean water,#897618,water,56,18,"m"","""
0fh6j7kvko,72,2886.3,-200,no ocean water,#a2eade,water,23,18,"m"","""
0fh6j7kvko,73,2166.3,-49,no ocean water,#184415,water,37,18,"m"","""
0fh6j7kvko,77,2760,-200,a lot of wild fire,#184415,fire,37,18,"m"","""
0fh6j7kvko,78,2315.5,200,a lot of wild fire,#a06776,fire,31,18,"m"","""
0fh6j7kvko,79,2228.6,-200,a lot of wild fire,#73f5b0,fire,36,18,"m"","""
0fh6j7kvko,80,1852.4,-200,a lot of wild fire,#3efe44,fire,63,18,"m"","""
0fh6j7kvko,81,2474.4,200,a lot of wild fire,#000000,fire,24,18,"m"","""
0fh6j7kvko,82,16739.4,15,a lot of wild fire,#d5a9e4,fire,16,18,"m"","""
0fh6j7kvko,83,2124.1,9,a lot of wild fire,#ffffff,fire,28,18,"m"","""
0fh6j7kvko,84,1582,200,a lot of wild fire,#e31b73,fire,34,18,"m"","""
0fh6j7kvko,85,1621.9,200,a lot of wild fire,#72005e,fire,17,18,"m"","""
0fh6j7kvko,86,1478.1,200,a lot of wild fire,#632b14,fire,45,18,"m"","""
0fh6j7kvko,87,6958.7,-46,a lot of wild fire,#443b14,fire,41,18,"m"","""
0fh6j7kvko,88,2162.7,-200,a lot of wild fire,#8cf47e,fire,52,18,"m"","""
0fh6j7kvko,89,3476.8,97,a lot of wild fire,#fba714,fire,70,18,"m"","""
0fh6j7kvko,90,1719.7,-200,a lot of wild fire,#3b8378,fire,21,18,"m"","""
0fh6j7kvko,91,2312.7,32,a lot of wild fire,#d0e942,fire,67,18,"m"","""
0fh6j7kvko,92,5084.8,-106,a lot of wild fire,#baeaaf,fire,40,18,"m"","""
0fh6j7kvko,93,3910,-104,a lot of wild fire,#fcdb42,fire,69,18,"m"","""
0fh6j7kvko,94,1703.4,200,a lot of wild fire,#cc4f1b,fire,61,18,"m"","""
0fh6j7kvko,95,2861.3,52,a lot of wild fire,#ac6619,fire,59,18,"m"","""
0fh6j7kvko,96,1587.7,200,a lot of wild fire,#ea1d1d,fire,62,18,"m"","""
0fh6j7kvko,97,6594.4,53,a lot of wild fire,#d5b811,fire,68,18,"m"","""
0fh6j7kvko,98,2517.9,-199,a lot of wild fire,#3518ad,fire,1,18,"m"","""
0fh6j7kvko,99,3758.7,44,a lot of wild fire,#f7a75a,fire,60,18,"m"","""
0fh6j7kvko,100,5790.2,-31,a lot of wild fire,#eddcad,fire,44,18,"m"","""
0fh6j7kvko,101,3081.9,-39,a lot of wild fire,#dddddd,fire,29,18,"m"","""
0fh6j7kvko,102,2407.5,200,a lot of wild fire,#c94e4b,fire,48,18,"m"","""
0fh6j7kvko,103,3785.5,47,a lot of wild fire,#897618,fire,56,18,"m"","""
0fh6j7kvko,104,3193.9,-200,a lot of wild fire,#39f6e0,fire,20,18,"m"","""
0fh6j7kvko,106,4245.2,-200,no wild fire,#ac6619,fire,59,18,"m"","""
0fh6j7kvko,107,2224.5,-52,no wild fire,#fcdb42,fire,69,18,"m"","""
0fh6j7kvko,108,2105,-53,no wild fire,#897618,fire,56,18,"m"","""
0fh6j7kvko,109,1660.7,-12,no wild fire,#dddddd,fire,29,18,"m"","""
0fh6j7kvko,110,25794.3,47,no wild fire,#8cf47e,fire,52,18,"m"","""
0fh6j7kvko,111,1976.1,200,no wild fire,#3b8378,fire,21,18,"m"","""
0fh6j7kvko,112,2406.5,14,no wild fire,#ffffff,fire,28,18,"m"","""
0fh6j7kvko,113,15761.6,200,no wild fire,#3efe44,fire,63,18,"m"","""
0fh6j7kvko,114,3843.7,200,no wild fire,#73f5b0,fire,36,18,"m"","""
0fh6j7kvko,115,6711.2,-59,no wild fire,#d0e942,fire,67,18,"m"","""
0fh6j7kvko,116,1923.1,-200,no wild fire,#632b14,fire,45,18,"m"","""
0fh6j7kvko,117,4975.4,-200,no wild fire,#a06776,fire,31,18,"m"","""
0fh6j7kvko,118,7138.9,-200,no wild fire,#000000,fire,24,18,"m"","""
0fh6j7kvko,119,3520.2,200,no wild fire,#39f6e0,fire,20,18,"m"","""
0fh6j7kvko,120,3480.7,200,no wild fire,#184415,fire,37,18,"m"","""
0fh6j7kvko,121,1983.3,56,no wild fire,#baeaaf,fire,40,18,"m"","""
0fh6j7kvko,122,6090.1,-53,no wild fire,#443b14,fire,41,18,"m"","""
0fh6j7kvko,123,6948.9,-20,no wild fire,#eddcad,fire,44,18,"m"","""
0fh6j7kvko,124,3663.5,-49,no wild fire,#fba714,fire,70,18,"m"","""
0fh6j7kvko,125,10440.9,-50,no wild fire,#d5b811,fire,68,18,"m"","""
0fh6j7kvko,126,1755.5,200,no wild fire,#3518ad,fire,1,18,"m"","""
0fh6j7kvko,127,69119.2,-200,no wild fire,#ea1d1d,fire,62,18,"m"","""
0fh6j7kvko,128,1782.5,-200,no wild fire,#72005e,fire,17,18,"m"","""
0fh6j7kvko,129,1466.2,-200,no wild fire,#e31b73,fire,34,18,"m"","""
0fh6j7kvko,130,1740.8,-200,no wild fire,#cc4f1b,fire,61,18,"m"","""
0fh6j7kvko,131,1823,-52,no wild fire,#f7a75a,fire,60,18,"m"","""
0fh6j7kvko,132,2029.2,-43,no wild fire,#d5a9e4,fire,16,18,"m"","""
0fh6j7kvko,133,1542.7,-49,no wild fire,#c94e4b,fire,48,18,"m"","""
0fh6j7kvko,137,2243,200,no glacial ice,#e31b73,ice,34,18,"m"","""
0fh6j7kvko,138,2212.9,-75,no glacial ice,#a2eade,ice,23,18,"m"","""
0fh6j7kvko,139,5656.3,12,no glacial ice,#000000,ice,24,18,"m"","""
0fh6j7kvko,140,5809.8,200,no glacial ice,#73cf10,ice,64,18,"m"","""
0fh6j7kvko,141,2385.4,200,no glacial ice,#83764c,ice,42,18,"m"","""
0fh6j7kvko,142,6748.4,-110,no glacial ice,#777777,ice,26,18,"m"","""
0fh6j7kvko,143,6815.5,200,no glacial ice,#e81a4b,ice,49,18,"m"","""
0fh6j7kvko,144,4554.7,-26,no glacial ice,#8558f4,ice,2,18,"m"","""
0fh6j7kvko,145,175341,102,no glacial ice,#9af443,ice,65,18,"m"","""
0fh6j7kvko,146,6161.7,-113,no glacial ice,#2e3086,ice,5,18,"m"","""
0fh6j7kvko,147,5908,196,no glacial ice,#e6a8b7,ice,32,18,"m"","""
0fh6j7kvko,148,4251.4,-106,no glacial ice,#5e78a1,ice,12,18,"m"","""
0fh6j7kvko,149,3395.2,-200,no glacial ice,#077acc,ice,4,18,"m"","""
0fh6j7kvko,150,2576.7,117,no glacial ice,#baeaaf,ice,40,18,"m"","""
0fh6j7kvko,151,2149.3,200,no glacial ice,#600b84,ice,7,18,"m"","""
0fh6j7kvko,152,1580.2,200,no glacial ice,#c94e4b,ice,48,18,"m"","""
0fh6j7kvko,153,2498,105,no glacial ice,#fcdb42,ice,69,18,"m"","""
0fh6j7kvko,154,63876.7,114,no glacial ice,#fba714,ice,70,18,"m"","""
0fh6j7kvko,155,2655.5,-54,no glacial ice,#eddcad,ice,44,18,"m"","""
0fh6j7kvko,156,2156.5,-109,no glacial ice,#a0bae6,ice,13,18,"m"","""
0fh6j7kvko,157,2218.8,112,no glacial ice,#d0e942,ice,67,18,"m"","""
0fh6j7kvko,158,1651.7,200,no glacial ice,#632b14,ice,45,18,"m"","""
0fh6j7kvko,159,2588.9,-200,no glacial ice,#1c3d61,ice,11,18,"m"","""
0fh6j7kvko,160,1859.1,-98,no glacial ice,#7ec6ba,ice,22,18,"m"","""
0fh6j7kvko,161,1722.1,41,no glacial ice,#746bca,ice,6,18,"m"","""
0fh6j7kvko,162,2584,42,no glacial ice,#90689f,ice,15,18,"m"","""
0fh6j7kvko,163,2272.9,48,no glacial ice,#3b8378,ice,21,18,"m"","""
0fh6j7kvko,164,2332.1,-45,no glacial ice,#39f6e0,ice,20,18,"m"","""
0fh6j7kvko,165,2237,-200,no glacial ice,#dddddd,ice,29,18,"m"","""
0fh6j7kvko,166,2499.4,117,no glacial ice,#3efe44,ice,63,18,"m"","""
0fh6j7kvko,167,2325.1,43,no glacial ice,#c8e97d,ice,55,18,"m"","""
0fh6j7kvko,168,2198.4,49,no glacial ice,#67cf5c,ice,51,18,"m"","""
0fh6j7kvko,169,2075.4,-200,no glacial ice,#4dc7e8,ice,10,18,"m"","""
0fh6j7kvko,170,1815.8,-200,no glacial ice,#3518ad,ice,1,18,"m"","""
0fh6j7kvko,171,3244.4,-116,no glacial ice,#3b3b3b,ice,25,18,"m"","""
0fh6j7kvko,173,3260.7,-110,a lot of glacial ice,#fba714,ice,70,18,"m"","""
0fh6j7kvko,174,2862.4,52,a lot of glacial ice,#3b8378,ice,21,18,"m"","""
0fh6j7kvko,175,1924.6,-113,a lot of glacial ice,#3efe44,ice,63,18,"m"","""
0fh6j7kvko,176,1749.3,59,a lot of glacial ice,#746bca,ice,6,18,"m"","""
0fh6j7kvko,177,1812.1,-50,a lot of glacial ice,#baeaaf,ice,40,18,"m"","""
0fh6j7kvko,178,2204.7,97,a lot of glacial ice,#a2eade,ice,23,18,"m"","""
0fh6j7kvko,179,1521.2,200,a lot of glacial ice,#dddddd,ice,29,18,"m"","""
0fh6j7kvko,180,3960,-200,a lot of glacial ice,#000000,ice,24,18,"m"","""
0fh6j7kvko,181,2691.1,-110,a lot of glacial ice,#d0e942,ice,67,18,"m"","""
0fh6j7kvko,182,2762.9,200,a lot of glacial ice,#077acc,ice,4,18,"m"","""
0fh6j7kvko,183,2467.4,108,a lot of glacial ice,#1c3d61,ice,11,18,"m"","""
0fh6j7kvko,184,2331.4,-108,a lot of glacial ice,#83764c,ice,42,18,"m"","""
0fh6j7kvko,185,2962.9,200,a lot of glacial ice,#2e3086,ice,5,18,"m"","""
0fh6j7kvko,186,3075.7,-106,a lot of glacial ice,#c8e97d,ice,55,18,"m"","""
0fh6j7kvko,187,4053.1,112,a lot of glacial ice,#a0bae6,ice,13,18,"m"","""
0fh6j7kvko,188,2183.8,-104,a lot of glacial ice,#67cf5c,ice,51,18,"m"","""
0fh6j7kvko,189,1849.5,200,a lot of glacial ice,#3b3b3b,ice,25,18,"m"","""
0fh6j7kvko,190,2088.5,87,a lot of glacial ice,#39f6e0,ice,20,18,"m"","""
0fh6j7kvko,191,3225.8,-99,a lot of glacial ice,#73cf10,ice,64,18,"m"","""
0fh6j7kvko,192,4015,-99,a lot of glacial ice,#e6a8b7,ice,32,18,"m"","""
0fh6j7kvko,193,3924,118,a lot of glacial ice,#777777,ice,26,18,"m"","""
0fh6j7kvko,194,3706.4,-98,a lot of glacial ice,#90689f,ice,15,18,"m"","""
0fh6j7kvko,195,6147.4,49,a lot of glacial ice,#7ec6ba,ice,22,18,"m"","""
0fh6j7kvko,196,7140.7,200,a lot of glacial ice,#3518ad,ice,1,18,"m"","""
0fh6j7kvko,197,7736.6,-200,a lot of glacial ice,#c94e4b,ice,48,18,"m"","""
0fh6j7kvko,198,2411.8,113,a lot of glacial ice,#4dc7e8,ice,10,18,"m"","""
0fh6j7kvko,199,1671.9,-200,a lot of glacial ice,#e81a4b,ice,49,18,"m"","""
0fh6j7kvko,200,2104.7,-109,a lot of glacial ice,#fcdb42,ice,69,18,"m"","""
0fh6j7kvko,201,3086.1,-200,a lot of glacial ice,#e31b73,ice,34,18,"m"","""
0fh6j7kvko,202,3198.6,94,a lot of glacial ice,#5e78a1,ice,12,18,"m"","""
0fh6j7kvko,203,3042.5,-104,a lot of glacial ice,#600b84,ice,7,18,"m"","""
0fh6j7kvko,204,4125.8,48,a lot of glacial ice,#eddcad,ice,44,18,"m"","""
0fh6j7kvko,205,7475.6,-107,a lot of glacial ice,#8558f4,ice,2,18,"m"","""
0fh6j7kvko,206,2645,-200,a lot of glacial ice,#632b14,ice,45,18,"m"","""
0fh6j7kvko,207,4865.3,-110,a lot of glacial ice,#9af443,ice,65,18,"m"","""
0fh6j7kvko,211,8333.2,52,celery,#96c58c,celery,39,18,"m"","""
0fh6j7kvko,212,1794.6,94,celery,#9af443,celery,65,18,"m"","""
0fh6j7kvko,213,1552.6,101,celery,#67cf5c,celery,51,18,"m"","""
0fh6j7kvko,214,2828.4,47,celery,#d0e942,celery,67,18,"m"","""
0fh6j7kvko,215,3183.3,-48,celery,#73f5b0,celery,36,18,"m"","""
0fh6j7kvko,216,1752.2,33,celery,#aac510,celery,66,18,"m"","""
0fh6j7kvko,217,1579,8,celery,#baeaaf,celery,40,18,"m"","""
0fh6j7kvko,218,2217.6,-192,celery,#83764c,celery,42,18,"m"","""
0fh6j7kvko,219,1435,-200,celery,#ea1d1d,celery,62,18,"m"","""
0fh6j7kvko,220,1951.4,200,celery,#ffffff,celery,28,18,"m"","""
0fh6j7kvko,221,3087.3,-44,celery,#443b14,celery,41,18,"m"","""
0fh6j7kvko,222,1575.9,-200,celery,#600b84,celery,7,18,"m"","""
0fh6j7kvko,223,2674.1,131,celery,#73cf10,celery,64,18,"m"","""
0fh6j7kvko,224,1988.9,133,celery,#a3c55b,celery,54,18,"m"","""
0fh6j7kvko,225,1535.7,-200,celery,#b62ef2,celery,3,18,"m"","""
0fh6j7kvko,226,2791.3,-200,celery,#90689f,celery,15,18,"m"","""
0fh6j7kvko,227,1799.8,122,celery,#608218,celery,53,18,"m"","""
0fh6j7kvko,228,2851.1,47,celery,#c8e97d,celery,55,18,"m"","""
0fh6j7kvko,229,1547.4,-200,celery,#e81a4b,celery,49,18,"m"","""
0fh6j7kvko,230,1780.6,200,celery,#184415,celery,37,18,"m"","""
0fh6j7kvko,231,1958.1,-50,celery,#4bcf8e,celery,35,18,"m"","""
0fh6j7kvko,232,1973.4,66,celery,#3efe44,celery,63,18,"m"","""
0fh6j7kvko,233,2054.4,105,celery,#0e8a19,celery,50,18,"m"","""
0fh6j7kvko,234,1876.4,-197,celery,#72005e,celery,17,18,"m"","""
13j4ganl2y,9,4117.8,200,a lot of wild fire,#8cf47e,fire,52,19,Fema
13j4ganl2y,10,2434.2,200,a lot of wild fire,#ea1d1d,fire,62,19,Fema
13j4ganl2y,11,2357.2,200,a lot of wild fire,#73f5b0,fire,36,19,Fema
13j4ganl2y,12,2150.7,200,a lot of wild fire,#39f6e0,fire,20,19,Fema
13j4ganl2y,13,3030.4,-200,a lot of wild fire,#443b14,fire,41,19,Fema
13j4ganl2y,14,2093.2,-90,a lot of wild fire,#eddcad,fire,44,19,Fema
13j4ganl2y,15,2090.8,72,a lot of wild fire,#baeaaf,fire,40,19,Fema
13j4ganl2y,16,2354,40,a lot of wild fire,#184415,fire,37,19,Fema
13j4ganl2y,17,2008.8,137,a lot of wild fire,#3518ad,fire,1,19,Fema
13j4ganl2y,18,2035.2,43,a lot of wild fire,#3efe44,fire,63,19,Fema
13j4ganl2y,19,2056.7,54,a lot of wild fire,#a06776,fire,31,19,Fema
13j4ganl2y,20,2458.1,200,a lot of wild fire,#d5a9e4,fire,16,19,Fema
13j4ganl2y,21,1805.6,200,a lot of wild fire,#dddddd,fire,29,19,Fema
13j4ganl2y,22,2059.2,-200,a lot of wild fire,#cc4f1b,fire,61,19,Fema
13j4ganl2y,23,1763.3,-200,a lot of wild fire,#897618,fire,56,19,Fema
13j4ganl2y,24,1946.4,87,a lot of wild fire,#d0e942,fire,67,19,Fema
13j4ganl2y,25,1681.7,-200,a lot of wild fire,#d5b811,fire,68,19,Fema
13j4ganl2y,26,2566.3,-200,a lot of wild fire,#ac6619,fire,59,19,Fema
13j4ganl2y,27,2261.4,200,a lot of wild fire,#3b8378,fire,21,19,Fema
13j4ganl2y,28,2206.4,-64,a lot of wild fire,#f7a75a,fire,60,19,Fema
13j4ganl2y,29,1854.7,200,a lot of wild fire,#72005e,fire,17,19,Fema
13j4ganl2y,30,2580,200,a lot of wild fire,#ffffff,fire,28,19,Fema
13j4ganl2y,31,2058.7,200,a lot of wild fire,#e31b73,fire,34,19,Fema
13j4ganl2y,32,1655.8,-200,a lot of wild fire,#fba714,fire,70,19,Fema
13j4ganl2y,33,1982.3,-200,a lot of wild fire,#632b14,fire,45,19,Fema
13j4ganl2y,34,1945,-200,a lot of wild fire,#fcdb42,fire,69,19,Fema
13j4ganl2y,35,1934.8,158,a lot of wild fire,#c94e4b,fire,48,19,Fema
13j4ganl2y,36,2196.1,200,a lot of wild fire,#000000,fire,24,19,Fema
13j4ganl2y,38,4879.8,-200,no wild fire,#dddddd,fire,29,19,Fema
13j4ganl2y,39,3928,200,no wild fire,#c94e4b,fire,48,19,Fema
13j4ganl2y,40,1495.2,-200,no wild fire,#eddcad,fire,44,19,Fema
13j4ganl2y,41,1867.9,-200,no wild fire,#632b14,fire,45,19,Fema
13j4ganl2y,42,1917.4,200,no wild fire,#d5a9e4,fire,16,19,Fema
13j4ganl2y,43,2136.2,200,no wild fire,#baeaaf,fire,40,19,Fema
13j4ganl2y,44,2175.5,200,no wild fire,#000000,fire,24,19,Fema
13j4ganl2y,45,1715.3,-200,no wild fire,#443b14,fire,41,19,Fema
13j4ganl2y,46,3063.2,-200,no wild fire,#fcdb42,fire,69,19,Fema
13j4ganl2y,47,1847.8,-200,no wild fire,#fba714,fire,70,19,Fema
13j4ganl2y,48,1794.5,162,no wild fire,#d0e942,fire,67,19,Fema
13j4ganl2y,49,1817.7,200,no wild fire,#e31b73,fire,34,19,Fema
13j4ganl2y,50,2016.8,200,no wild fire,#73f5b0,fire,36,19,Fema
13j4ganl2y,51,2272.6,102,no wild fire,#a06776,fire,31,19,Fema
13j4ganl2y,52,1602.8,-200,no wild fire,#ac6619,fire,59,19,Fema
13j4ganl2y,53,1942.1,145,no wild fire,#ea1d1d,fire,62,19,Fema
13j4ganl2y,54,1749.4,-200,no wild fire,#d5b811,fire,68,19,Fema
13j4ganl2y,55,1667.3,-200,no wild fire,#cc4f1b,fire,61,19,Fema
13j4ganl2y,56,1537.3,101,no wild fire,#8cf47e,fire,52,19,Fema
13j4ganl2y,57,2031.2,200,no wild fire,#72005e,fire,17,19,Fema
13j4ganl2y,58,1971.4,200,no wild fire,#3518ad,fire,1,19,Fema
13j4ganl2y,59,3039.8,-200,no wild fire,#897618,fire,56,19,Fema
13j4ganl2y,60,1821.6,150,no wild fire,#3efe44,fire,63,19,Fema
13j4ganl2y,61,1594.7,196,no wild fire,#ffffff,fire,28,19,Fema
13j4ganl2y,62,1913.1,170,no wild fire,#3b8378,fire,21,19,Fema
13j4ganl2y,63,2035,55,no wild fire,#184415,fire,37,19,Fema
13j4ganl2y,64,1794.8,200,no wild fire,#39f6e0,fire,20,19,Fema
13j4ganl2y,65,2084.7,-146,no wild fire,#f7a75a,fire,60,19,Fema
13j4ganl2y,69,4330.9,200,no glacial ice,#eddcad,ice,44,19,Fema
13j4ganl2y,70,1574.6,-200,no glacial ice,#e31b73,ice,34,19,Fema
13j4ganl2y,71,1596.6,168,no glacial ice,#2e3086,ice,5,19,Fema
13j4ganl2y,72,1797.8,122,no glacial ice,#077acc,ice,4,19,Fema
13j4ganl2y,73,1700,-200,no glacial ice,#e81a4b,ice,49,19,Fema
13j4ganl2y,74,9538.2,-94,no glacial ice,#3b8378,ice,21,19,Fema
13j4ganl2y,75,2207.9,27,no glacial ice,#baeaaf,ice,40,19,Fema
13j4ganl2y,76,4920.1,146,no glacial ice,#c94e4b,ice,48,19,Fema
13j4ganl2y,77,1789.8,55,no glacial ice,#90689f,ice,15,19,Fema
13j4ganl2y,78,4784.3,-96,no glacial ice,#632b14,ice,45,19,Fema
13j4ganl2y,79,2719,31,no glacial ice,#3b3b3b,ice,25,19,Fema
13j4ganl2y,80,1974,75,no glacial ice,#746bca,ice,6,19,Fema
13j4ganl2y,81,2103.8,90,no glacial ice,#600b84,ice,7,19,Fema
13j4ganl2y,82,2126.2,-105,no glacial ice,#a2eade,ice,23,19,Fema
13j4ganl2y,83,1846.9,109,no glacial ice,#e6a8b7,ice,32,19,Fema
13j4ganl2y,84,3656.2,-185,no glacial ice,#7ec6ba,ice,22,19,Fema
13j4ganl2y,85,1515.3,76,no glacial ice,#fba714,ice,70,19,Fema
13j4ganl2y,86,1648.4,100,no glacial ice,#9af443,ice,65,19,Fema
13j4ganl2y,87,1596.4,111,no glacial ice,#d0e942,ice,67,19,Fema
13j4ganl2y,88,2451.6,-91,no glacial ice,#000000,ice,24,19,Fema
13j4ganl2y,89,2352.7,95,no glacial ice,#67cf5c,ice,51,19,Fema
13j4ganl2y,90,3087.7,83,no glacial ice,#3efe44,ice,63,19,Fema
13j4ganl2y,91,2014.5,-81,no glacial ice,#39f6e0,ice,20,19,Fema
13j4ganl2y,92,1720.1,-88,no glacial ice,#3518ad,ice,1,19,Fema
13j4ganl2y,93,1815.3,-75,no glacial ice,#4dc7e8,ice,10,19,Fema
13j4ganl2y,94,1456.2,138,no glacial ice,#fcdb42,ice,69,19,Fema
13j4ganl2y,95,1821.8,-113,no glacial ice,#1c3d61,ice,11,19,Fema
13j4ganl2y,96,1542.2,-64,no glacial ice,#dddddd,ice,29,19,Fema
13j4ganl2y,97,2823.4,87,no glacial ice,#83764c,ice,42,19,Fema
13j4ganl2y,98,1878.1,-132,no glacial ice,#777777,ice,26,19,Fema
13j4ganl2y,99,1520,84,no glacial ice,#c8e97d,ice,55,19,Fema
13j4ganl2y,100,2212.6,-48,no glacial ice,#5e78a1,ice,12,19,Fema
13j4ganl2y,101,2133,-61,no glacial ice,#a0bae6,ice,13,19,Fema
13j4ganl2y,102,1529,53,no glacial ice,#8558f4,ice,2,19,Fema
13j4ganl2y,103,2677.1,130,no glacial ice,#73cf10,ice,64,19,Fema
13j4ganl2y,105,2767.7,200,a lot of glacial ice,#3b8378,ice,21,19,Fema
13j4ganl2y,106,1610.7,99,a lot of glacial ice,#c8e97d,ice,55,19,Fema
13j4ganl2y,107,1720.5,88,a lot of glacial ice,#4dc7e8,ice,10,19,Fema
13j4ganl2y,108,1430.8,52,a lot of glacial ice,#baeaaf,ice,40,19,Fema
13j4ganl2y,109,1568.9,-137,a lot of glacial ice,#9af443,ice,65,19,Fema
13j4ganl2y,110,1314.9,-51,a lot of glacial ice,#e31b73,ice,34,19,Fema
